bucket,avg_fwd_ret,date,feature_set,model,horizon_days
2,0.00914594617904263,2023-10-05,F3_plus_risk_liquidity,logistic_regression,1
3,0.0069999035569141554,2023-10-05,F3_plus_risk_liquidity,logistic_regression,1
4,-0.0066347253697733866,2023-10-05,F3_plus_risk_liquidity,logistic_regression,1
5,-0.0004180626162834655,2023-10-05,F3_plus_risk_liquidity,logistic_regression,1
1,0.011731002815834612,2023-10-06,F3_plus_risk_liquidity,logistic_regression,1
2,0.004016937169213808,2023-10-06,F3_plus_risk_liquidity,logistic_regression,1
3,0.005754838927763017,2023-10-06,F3_plus_risk_liquidity,logistic_regression,1
4,0.008825249768711796,2023-10-06,F3_plus_risk_liquidity,logistic_regression,1
5,0.003641891920575291,2023-10-06,F3_plus_risk_liquidity,logistic_regression,1
1,-0.00407853205522879,2023-10-09,F3_plus_risk_liquidity,logistic_regression,1
2,-0.013983582766915359,2023-10-09,F3_plus_risk_liquidity,logistic_regression,1
3,-0.004914154555755612,2023-10-09,F3_plus_risk_liquidity,logistic_regression,1
4,-0.011489335068816775,2023-10-09,F3_plus_risk_liquidity,logistic_regression,1
5,0.016978531966227894,2023-10-09,F3_plus_risk_liquidity,logistic_regression,1
1,0.003007124279939044,2023-10-10,F3_plus_risk_liquidity,logistic_regression,1
2,0.009215007586885982,2023-10-10,F3_plus_risk_liquidity,logistic_regression,1
3,0.018081982928561002,2023-10-10,F3_plus_risk_liquidity,logistic_regression,1
4,0.006057451824490245,2023-10-10,F3_plus_risk_liquidity,logistic_regression,1
5,0.010156954468475421,2023-10-10,F3_plus_risk_liquidity,logistic_regression,1
1,-0.0024847529573023275,2023-10-11,F3_plus_risk_liquidity,logistic_regression,1
2,-0.012075387322330822,2023-10-11,F3_plus_risk_liquidity,logistic_regression,1
3,-0.02352501690255432,2023-10-11,F3_plus_risk_liquidity,logistic_regression,1
4,-0.02035184257330047,2023-10-11,F3_plus_risk_liquidity,logistic_regression,1
5,-0.014254571871696486,2023-10-11,F3_plus_risk_liquidity,logistic_regression,1
1,0.011810258149106745,2023-10-12,F3_plus_risk_liquidity,logistic_regression,1
2,0.018361410661200228,2023-10-12,F3_plus_risk_liquidity,logistic_regression,1
3,0.016951708073162486,2023-10-12,F3_plus_risk_liquidity,logistic_regression,1
4,0.00014311704201319664,2023-10-12,F3_plus_risk_liquidity,logistic_regression,1
5,-0.004316881081691759,2023-10-12,F3_plus_risk_liquidity,logistic_regression,1
1,-0.014862076134329272,2023-10-13,F3_plus_risk_liquidity,logistic_regression,1
2,0.013883076875306655,2023-10-13,F3_plus_risk_liquidity,logistic_regression,1
3,-0.009061903476839883,2023-10-13,F3_plus_risk_liquidity,logistic_regression,1
4,0.0026848284875118367,2023-10-13,F3_plus_risk_liquidity,logistic_regression,1
5,0.00772912727735886,2023-10-13,F3_plus_risk_liquidity,logistic_regression,1
1,-0.0016266140697444031,2023-10-16,F3_plus_risk_liquidity,logistic_regression,1
2,-0.012601201237329218,2023-10-16,F3_plus_risk_liquidity,logistic_regression,1
3,-0.01492089879365427,2023-10-16,F3_plus_risk_liquidity,logistic_regression,1
4,-0.031199743997277984,2023-10-16,F3_plus_risk_liquidity,logistic_regression,1
5,0.00745238550991395,2023-10-16,F3_plus_risk_liquidity,logistic_regression,1
1,0.008539621002374598,2023-10-17,F3_plus_risk_liquidity,logistic_regression,1
2,0.0002948183230537804,2023-10-17,F3_plus_risk_liquidity,logistic_regression,1
3,0.020284717556707133,2023-10-17,F3_plus_risk_liquidity,logistic_regression,1
4,0.03286846943674848,2023-10-17,F3_plus_risk_liquidity,logistic_regression,1
5,0.02054617012199289,2023-10-17,F3_plus_risk_liquidity,logistic_regression,1
1,0.003877115294062483,2023-10-18,F3_plus_risk_liquidity,logistic_regression,1
2,0.015957647899405236,2023-10-18,F3_plus_risk_liquidity,logistic_regression,1
3,0.012753087631617144,2023-10-18,F3_plus_risk_liquidity,logistic_regression,1
4,0.011223526874275302,2023-10-18,F3_plus_risk_liquidity,logistic_regression,1
5,0.006953724939299244,2023-10-18,F3_plus_risk_liquidity,logistic_regression,1
1,0.020762602615642445,2023-10-19,F3_plus_risk_liquidity,logistic_regression,1
2,0.01677115846567334,2023-10-19,F3_plus_risk_liquidity,logistic_regression,1
3,0.0027417197188859266,2023-10-19,F3_plus_risk_liquidity,logistic_regression,1
4,0.02773337934464415,2023-10-19,F3_plus_risk_liquidity,logistic_regression,1
5,0.03390414940438391,2023-10-19,F3_plus_risk_liquidity,logistic_regression,1
1,0.014508998173739518,2023-10-20,F3_plus_risk_liquidity,logistic_regression,1
2,0.03866387255688242,2023-10-20,F3_plus_risk_liquidity,logistic_regression,1
3,0.005107022735668876,2023-10-20,F3_plus_risk_liquidity,logistic_regression,1
4,0.023913154054845176,2023-10-20,F3_plus_risk_liquidity,logistic_regression,1
5,0.025067302180585505,2023-10-20,F3_plus_risk_liquidity,logistic_regression,1
1,0.01744518996009725,2023-10-23,F3_plus_risk_liquidity,logistic_regression,1
2,0.007271077593880015,2023-10-23,F3_plus_risk_liquidity,logistic_regression,1
3,0.0017397621160489818,2023-10-23,F3_plus_risk_liquidity,logistic_regression,1
4,-0.014459116131404492,2023-10-23,F3_plus_risk_liquidity,logistic_regression,1
5,0.015741058536801744,2023-10-23,F3_plus_risk_liquidity,logistic_regression,1
1,0.0037233355566800297,2023-10-24,F3_plus_risk_liquidity,logistic_regression,1
2,0.0037035909819134183,2023-10-24,F3_plus_risk_liquidity,logistic_regression,1
3,0.003823857288465571,2023-10-24,F3_plus_risk_liquidity,logistic_regression,1
4,-0.0005209198711516594,2023-10-24,F3_plus_risk_liquidity,logistic_regression,1
5,0.014830031578459635,2023-10-24,F3_plus_risk_liquidity,logistic_regression,1
1,0.02044756949190496,2023-10-25,F3_plus_risk_liquidity,logistic_regression,1
2,0.0006490213071839168,2023-10-25,F3_plus_risk_liquidity,logistic_regression,1
3,0.014454418169055572,2023-10-25,F3_plus_risk_liquidity,logistic_regression,1
4,0.04828663912350972,2023-10-25,F3_plus_risk_liquidity,logistic_regression,1
5,0.004804122494602603,2023-10-25,F3_plus_risk_liquidity,logistic_regression,1
1,0.007722624409748635,2023-10-26,F3_plus_risk_liquidity,logistic_regression,1
2,-0.0038998891829128413,2023-10-26,F3_plus_risk_liquidity,logistic_regression,1
3,-9.958690716205254e-05,2023-10-26,F3_plus_risk_liquidity,logistic_regression,1
4,0.008923853990752573,2023-10-26,F3_plus_risk_liquidity,logistic_regression,1
5,0.003579870545638686,2023-10-26,F3_plus_risk_liquidity,logistic_regression,1
1,-0.009967907149661892,2023-10-27,F3_plus_risk_liquidity,logistic_regression,1
2,-0.014520118583765673,2023-10-27,F3_plus_risk_liquidity,logistic_regression,1
3,0.0020885154121850213,2023-10-27,F3_plus_risk_liquidity,logistic_regression,1
4,0.03447595753009347,2023-10-27,F3_plus_risk_liquidity,logistic_regression,1
5,0.013209455181076968,2023-10-27,F3_plus_risk_liquidity,logistic_regression,1
1,0.013277745151489273,2023-10-30,F3_plus_risk_liquidity,logistic_regression,1
2,0.03538544870988103,2023-10-30,F3_plus_risk_liquidity,logistic_regression,1
3,0.009034953669404266,2023-10-30,F3_plus_risk_liquidity,logistic_regression,1
4,0.01699958392803458,2023-10-30,F3_plus_risk_liquidity,logistic_regression,1
5,0.012138589451764048,2023-10-30,F3_plus_risk_liquidity,logistic_regression,1
1,0.0020414107185986463,2023-10-31,F3_plus_risk_liquidity,logistic_regression,1
2,-0.0018333759246372816,2023-10-31,F3_plus_risk_liquidity,logistic_regression,1
3,-0.0035065934249497444,2023-10-31,F3_plus_risk_liquidity,logistic_regression,1
4,-0.0022831194500613217,2023-10-31,F3_plus_risk_liquidity,logistic_regression,1
5,-0.001904546331675916,2023-10-31,F3_plus_risk_liquidity,logistic_regression,1
1,-0.016753932997797594,2023-11-01,F3_plus_risk_liquidity,logistic_regression,1
2,-0.04287188486483062,2023-11-01,F3_plus_risk_liquidity,logistic_regression,1
3,0.012107170347894658,2023-11-01,F3_plus_risk_liquidity,logistic_regression,1
4,-0.003376500956979722,2023-11-01,F3_plus_risk_liquidity,logistic_regression,1
5,0.003565253690270054,2023-11-01,F3_plus_risk_liquidity,logistic_regression,1
1,0.004304108958501751,2023-11-02,F3_plus_risk_liquidity,logistic_regression,1
2,0.02302045174303946,2023-11-02,F3_plus_risk_liquidity,logistic_regression,1
3,-0.009751468316360978,2023-11-02,F3_plus_risk_liquidity,logistic_regression,1
4,-0.01971886719383864,2023-11-02,F3_plus_risk_liquidity,logistic_regression,1
5,-0.002345851022647505,2023-11-02,F3_plus_risk_liquidity,logistic_regression,1
1,0.009427114335026299,2023-11-03,F3_plus_risk_liquidity,logistic_regression,1
2,-0.00386089066556472,2023-11-03,F3_plus_risk_liquidity,logistic_regression,1
3,-0.01608013992360313,2023-11-03,F3_plus_risk_liquidity,logistic_regression,1
4,0.02107769417444083,2023-11-03,F3_plus_risk_liquidity,logistic_regression,1
5,0.003633827194726824,2023-11-03,F3_plus_risk_liquidity,logistic_regression,1
1,-0.008218566448175257,2023-11-06,F3_plus_risk_liquidity,logistic_regression,1
2,0.004666006482246798,2023-11-06,F3_plus_risk_liquidity,logistic_regression,1
3,-0.0021067479201313244,2023-11-06,F3_plus_risk_liquidity,logistic_regression,1
4,-0.010846389938214407,2023-11-06,F3_plus_risk_liquidity,logistic_regression,1
5,0.021087536674348484,2023-11-06,F3_plus_risk_liquidity,logistic_regression,1
1,-0.007656404936506489,2023-11-07,F3_plus_risk_liquidity,logistic_regression,1
2,-0.0009095850618993095,2023-11-07,F3_plus_risk_liquidity,logistic_regression,1
3,-0.0033937507708060033,2023-11-07,F3_plus_risk_liquidity,logistic_regression,1
4,0.004249118387069872,2023-11-07,F3_plus_risk_liquidity,logistic_regression,1
5,0.007807019413565208,2023-11-07,F3_plus_risk_liquidity,logistic_regression,1
1,0.010764046366049884,2023-11-08,F3_plus_risk_liquidity,logistic_regression,1
2,0.006090063132043744,2023-11-08,F3_plus_risk_liquidity,logistic_regression,1
3,0.009668330813992099,2023-11-08,F3_plus_risk_liquidity,logistic_regression,1
4,0.024877941633590472,2023-11-08,F3_plus_risk_liquidity,logistic_regression,1
5,-0.0030836561793179396,2023-11-08,F3_plus_risk_liquidity,logistic_regression,1
1,0.0020325592602610243,2023-11-09,F3_plus_risk_liquidity,logistic_regression,1
2,-0.015656709881660458,2023-11-09,F3_plus_risk_liquidity,logistic_regression,1
3,-0.001264873350713458,2023-11-09,F3_plus_risk_liquidity,logistic_regression,1
4,-0.0041143589225899335,2023-11-09,F3_plus_risk_liquidity,logistic_regression,1
5,0.006143395539059904,2023-11-09,F3_plus_risk_liquidity,logistic_regression,1
1,0.01889660942491722,2023-11-10,F3_plus_risk_liquidity,logistic_regression,1
2,0.012302858430633945,2023-11-10,F3_plus_risk_liquidity,logistic_regression,1
3,-0.005909721640366905,2023-11-10,F3_plus_risk_liquidity,logistic_regression,1
4,0.0005618470811246112,2023-11-10,F3_plus_risk_liquidity,logistic_regression,1
5,0.032342089269636665,2023-11-10,F3_plus_risk_liquidity,logistic_regression,1
1,0.01875588436134945,2023-11-13,F3_plus_risk_liquidity,logistic_regression,1
2,0.004854917717842966,2023-11-13,F3_plus_risk_liquidity,logistic_regression,1
3,-0.027102748300940005,2023-11-13,F3_plus_risk_liquidity,logistic_regression,1
4,-0.005725236664014477,2023-11-13,F3_plus_risk_liquidity,logistic_regression,1
5,-0.006092057547541718,2023-11-13,F3_plus_risk_liquidity,logistic_regression,1
1,0.00454527215421946,2023-11-14,F3_plus_risk_liquidity,logistic_regression,1
2,-0.030707551616300455,2023-11-14,F3_plus_risk_liquidity,logistic_regression,1
3,-0.007193222012736533,2023-11-14,F3_plus_risk_liquidity,logistic_regression,1
4,-0.020356773531177264,2023-11-14,F3_plus_risk_liquidity,logistic_regression,1
5,-0.01069100271332274,2023-11-14,F3_plus_risk_liquidity,logistic_regression,1
1,0.01616411184617761,2023-11-15,F3_plus_risk_liquidity,logistic_regression,1
2,0.04298915947686033,2023-11-15,F3_plus_risk_liquidity,logistic_regression,1
3,0.018600879941269244,2023-11-15,F3_plus_risk_liquidity,logistic_regression,1
4,0.008793258055604047,2023-11-15,F3_plus_risk_liquidity,logistic_regression,1
5,0.010056303506070896,2023-11-15,F3_plus_risk_liquidity,logistic_regression,1
1,0.0004273054496675699,2023-11-16,F3_plus_risk_liquidity,logistic_regression,1
2,-0.0006671386018600733,2023-11-16,F3_plus_risk_liquidity,logistic_regression,1
3,0.0054767321829838345,2023-11-16,F3_plus_risk_liquidity,logistic_regression,1
4,-0.014698407047586515,2023-11-16,F3_plus_risk_liquidity,logistic_regression,1
5,-0.0033462821798240783,2023-11-16,F3_plus_risk_liquidity,logistic_regression,1
1,-0.011411489700458466,2023-11-17,F3_plus_risk_liquidity,logistic_regression,1
2,-0.003320620267657337,2023-11-17,F3_plus_risk_liquidity,logistic_regression,1
3,-0.0064165521400729175,2023-11-17,F3_plus_risk_liquidity,logistic_regression,1
4,-0.03367909748526643,2023-11-17,F3_plus_risk_liquidity,logistic_regression,1
5,-0.029540063268403804,2023-11-17,F3_plus_risk_liquidity,logistic_regression,1
1,-0.0025425922886334607,2023-11-20,F3_plus_risk_liquidity,logistic_regression,1
2,-0.021596855361829426,2023-11-20,F3_plus_risk_liquidity,logistic_regression,1
3,-0.01625541314516421,2023-11-20,F3_plus_risk_liquidity,logistic_regression,1
4,-0.028096561436533496,2023-11-20,F3_plus_risk_liquidity,logistic_regression,1
5,-0.023655145651001186,2023-11-20,F3_plus_risk_liquidity,logistic_regression,1
1,-0.011809923369131836,2023-11-21,F3_plus_risk_liquidity,logistic_regression,1
2,-0.008264742447391393,2023-11-21,F3_plus_risk_liquidity,logistic_regression,1
3,-0.020408999066238886,2023-11-21,F3_plus_risk_liquidity,logistic_regression,1
4,-0.019983026255653957,2023-11-21,F3_plus_risk_liquidity,logistic_regression,1
5,-0.00796848476305173,2023-11-21,F3_plus_risk_liquidity,logistic_regression,1
1,-0.010279206322645063,2023-11-22,F3_plus_risk_liquidity,logistic_regression,1
2,-0.004782305320473967,2023-11-22,F3_plus_risk_liquidity,logistic_regression,1
3,0.01378843558920495,2023-11-22,F3_plus_risk_liquidity,logistic_regression,1
4,-0.01573243004833691,2023-11-22,F3_plus_risk_liquidity,logistic_regression,1
5,-0.0022661726911544777,2023-11-22,F3_plus_risk_liquidity,logistic_regression,1
1,-0.02077829150142302,2023-11-23,F3_plus_risk_liquidity,logistic_regression,1
2,0.0015537714953521853,2023-11-23,F3_plus_risk_liquidity,logistic_regression,1
3,-0.003747947446000044,2023-11-23,F3_plus_risk_liquidity,logistic_regression,1
4,-0.027405586542021743,2023-11-23,F3_plus_risk_liquidity,logistic_regression,1
5,-0.002133794055412974,2023-11-23,F3_plus_risk_liquidity,logistic_regression,1
1,-0.009411139332559548,2023-11-24,F3_plus_risk_liquidity,logistic_regression,1
2,-0.02033580134459312,2023-11-24,F3_plus_risk_liquidity,logistic_regression,1
3,0.004629036764346228,2023-11-24,F3_plus_risk_liquidity,logistic_regression,1
4,-0.004085689383359514,2023-11-24,F3_plus_risk_liquidity,logistic_regression,1
5,-1.883312659489711e-05,2023-11-24,F3_plus_risk_liquidity,logistic_regression,1
1,0.022591265285726858,2023-11-27,F3_plus_risk_liquidity,logistic_regression,1
2,0.024725958215785493,2023-11-27,F3_plus_risk_liquidity,logistic_regression,1
3,0.0071139165415032846,2023-11-27,F3_plus_risk_liquidity,logistic_regression,1
4,-0.013616706292742364,2023-11-27,F3_plus_risk_liquidity,logistic_regression,1
5,0.004045019904496461,2023-11-27,F3_plus_risk_liquidity,logistic_regression,1
1,0.003400710912193128,2023-11-28,F3_plus_risk_liquidity,logistic_regression,1
2,-0.00441012788980244,2023-11-28,F3_plus_risk_liquidity,logistic_regression,1
3,-0.0038204460309569366,2023-11-28,F3_plus_risk_liquidity,logistic_regression,1
4,0.0035885033786982046,2023-11-28,F3_plus_risk_liquidity,logistic_regression,1
5,0.0012831424792099089,2023-11-28,F3_plus_risk_liquidity,logistic_regression,1
1,0.0034366082026103806,2023-11-29,F3_plus_risk_liquidity,logistic_regression,1
2,0.004424988698569887,2023-11-29,F3_plus_risk_liquidity,logistic_regression,1
3,0.007073746524091207,2023-11-29,F3_plus_risk_liquidity,logistic_regression,1
4,-0.011810679429010151,2023-11-29,F3_plus_risk_liquidity,logistic_regression,1
5,0.00476522730924378,2023-11-29,F3_plus_risk_liquidity,logistic_regression,1
1,0.005257727325111816,2023-11-30,F3_plus_risk_liquidity,logistic_regression,1
2,0.011131614510385468,2023-11-30,F3_plus_risk_liquidity,logistic_regression,1
3,0.0007523219542727722,2023-11-30,F3_plus_risk_liquidity,logistic_regression,1
4,0.00958497952753068,2023-11-30,F3_plus_risk_liquidity,logistic_regression,1
5,-0.006026523532574546,2023-11-30,F3_plus_risk_liquidity,logistic_regression,1
1,0.0063977285163191455,2023-12-01,F3_plus_risk_liquidity,logistic_regression,1
2,0.0013052324936548843,2023-12-01,F3_plus_risk_liquidity,logistic_regression,1
3,0.01006619942431386,2023-12-01,F3_plus_risk_liquidity,logistic_regression,1
4,0.0004897731041468845,2023-12-01,F3_plus_risk_liquidity,logistic_regression,1
5,0.010751925089108272,2023-12-01,F3_plus_risk_liquidity,logistic_regression,1
1,-0.025859000528862697,2023-12-04,F3_plus_risk_liquidity,logistic_regression,1
2,0.007267268189501852,2023-12-04,F3_plus_risk_liquidity,logistic_regression,1
3,-0.02421826848092673,2023-12-04,F3_plus_risk_liquidity,logistic_regression,1
4,-0.0380830001018837,2023-12-04,F3_plus_risk_liquidity,logistic_regression,1
5,-0.018098311120794797,2023-12-04,F3_plus_risk_liquidity,logistic_regression,1
1,-0.004265610924724883,2023-12-05,F3_plus_risk_liquidity,logistic_regression,1
2,-0.00454298416574106,2023-12-05,F3_plus_risk_liquidity,logistic_regression,1
3,0.002867499725250855,2023-12-05,F3_plus_risk_liquidity,logistic_regression,1
4,0.01609965195537466,2023-12-05,F3_plus_risk_liquidity,logistic_regression,1
5,-0.012084475041157838,2023-12-05,F3_plus_risk_liquidity,logistic_regression,1
1,-0.01701045013739605,2023-12-06,F3_plus_risk_liquidity,logistic_regression,1
2,-0.02792851473387381,2023-12-06,F3_plus_risk_liquidity,logistic_regression,1
3,-0.01751823207287856,2023-12-06,F3_plus_risk_liquidity,logistic_regression,1
4,-0.03554944196734244,2023-12-06,F3_plus_risk_liquidity,logistic_regression,1
5,-0.03122243528366936,2023-12-06,F3_plus_risk_liquidity,logistic_regression,1
1,0.01598254928763443,2023-12-07,F3_plus_risk_liquidity,logistic_regression,1
2,-0.0198897786947545,2023-12-07,F3_plus_risk_liquidity,logistic_regression,1
3,-0.003813571841682961,2023-12-07,F3_plus_risk_liquidity,logistic_regression,1
4,0.02744547666736885,2023-12-07,F3_plus_risk_liquidity,logistic_regression,1
5,0.003372517778147621,2023-12-07,F3_plus_risk_liquidity,logistic_regression,1
1,-0.010166315058639852,2023-12-08,F3_plus_risk_liquidity,logistic_regression,1
2,-0.015489801424957261,2023-12-08,F3_plus_risk_liquidity,logistic_regression,1
3,-0.01783571257189126,2023-12-08,F3_plus_risk_liquidity,logistic_regression,1
4,-0.004904513685631939,2023-12-08,F3_plus_risk_liquidity,logistic_regression,1
5,0.0002663260135233325,2023-12-08,F3_plus_risk_liquidity,logistic_regression,1
1,0.001270045359603067,2023-12-11,F3_plus_risk_liquidity,logistic_regression,1
2,0.01013973573546001,2023-12-11,F3_plus_risk_liquidity,logistic_regression,1
3,0.0020816453187554873,2023-12-11,F3_plus_risk_liquidity,logistic_regression,1
4,0.014461524347845867,2023-12-11,F3_plus_risk_liquidity,logistic_regression,1
5,0.006170150678541597,2023-12-11,F3_plus_risk_liquidity,logistic_regression,1
1,0.0006461258924374547,2023-12-12,F3_plus_risk_liquidity,logistic_regression,1
2,0.018959033682217852,2023-12-12,F3_plus_risk_liquidity,logistic_regression,1
3,0.02006851871471438,2023-12-12,F3_plus_risk_liquidity,logistic_regression,1
4,0.009804468289260848,2023-12-12,F3_plus_risk_liquidity,logistic_regression,1
5,0.006521636149929788,2023-12-12,F3_plus_risk_liquidity,logistic_regression,1
1,0.004733245479745962,2023-12-13,F3_plus_risk_liquidity,logistic_regression,1
2,0.020626885674367657,2023-12-13,F3_plus_risk_liquidity,logistic_regression,1
3,0.011308776184193348,2023-12-13,F3_plus_risk_liquidity,logistic_regression,1
4,-0.006024460316762514,2023-12-13,F3_plus_risk_liquidity,logistic_regression,1
5,-0.0070807297729421625,2023-12-13,F3_plus_risk_liquidity,logistic_regression,1
1,-0.016999077974761856,2023-12-14,F3_plus_risk_liquidity,logistic_regression,1
2,-0.015045787999646065,2023-12-14,F3_plus_risk_liquidity,logistic_regression,1
3,0.0007707329937395868,2023-12-14,F3_plus_risk_liquidity,logistic_regression,1
4,0.018176475319676255,2023-12-14,F3_plus_risk_liquidity,logistic_regression,1
5,-0.006355261328993611,2023-12-14,F3_plus_risk_liquidity,logistic_regression,1
1,0.008531422154359425,2023-12-15,F3_plus_risk_liquidity,logistic_regression,1
2,0.011595998726521728,2023-12-15,F3_plus_risk_liquidity,logistic_regression,1
3,0.012934346993843326,2023-12-15,F3_plus_risk_liquidity,logistic_regression,1
4,0.01741272880018796,2023-12-15,F3_plus_risk_liquidity,logistic_regression,1
5,0.009885415239387463,2023-12-15,F3_plus_risk_liquidity,logistic_regression,1
1,-0.00935205834433489,2023-12-18,F3_plus_risk_liquidity,logistic_regression,1
2,-0.006890335873559472,2023-12-18,F3_plus_risk_liquidity,logistic_regression,1
3,-0.022012109515703038,2023-12-18,F3_plus_risk_liquidity,logistic_regression,1
4,-0.0020218133907219382,2023-12-18,F3_plus_risk_liquidity,logistic_regression,1
5,-0.015086058430343996,2023-12-18,F3_plus_risk_liquidity,logistic_regression,1
1,0.01560253515210469,2023-12-19,F3_plus_risk_liquidity,logistic_regression,1
2,0.015695927491516493,2023-12-19,F3_plus_risk_liquidity,logistic_regression,1
3,0.018218487643160808,2023-12-19,F3_plus_risk_liquidity,logistic_regression,1
4,0.014143502495766125,2023-12-19,F3_plus_risk_liquidity,logistic_regression,1
5,0.005950413332304394,2023-12-19,F3_plus_risk_liquidity,logistic_regression,1
1,0.00937665710927793,2023-12-20,F3_plus_risk_liquidity,logistic_regression,1
2,0.02576027579160578,2023-12-20,F3_plus_risk_liquidity,logistic_regression,1
3,0.009907091863425643,2023-12-20,F3_plus_risk_liquidity,logistic_regression,1
4,0.007282970158614566,2023-12-20,F3_plus_risk_liquidity,logistic_regression,1
5,0.013011445246693065,2023-12-20,F3_plus_risk_liquidity,logistic_regression,1
1,-0.013377035549301253,2023-12-21,F3_plus_risk_liquidity,logistic_regression,1
2,0.020405132504635715,2023-12-21,F3_plus_risk_liquidity,logistic_regression,1
3,-0.017835476612999057,2023-12-21,F3_plus_risk_liquidity,logistic_regression,1
4,-0.027455526619203585,2023-12-21,F3_plus_risk_liquidity,logistic_regression,1
5,-0.008192152684424026,2023-12-21,F3_plus_risk_liquidity,logistic_regression,1
1,0.0047535587305923555,2023-12-22,F3_plus_risk_liquidity,logistic_regression,1
2,0.016227915819077232,2023-12-22,F3_plus_risk_liquidity,logistic_regression,1
3,0.005019374526492704,2023-12-22,F3_plus_risk_liquidity,logistic_regression,1
4,0.0249150266956788,2023-12-22,F3_plus_risk_liquidity,logistic_regression,1
5,6.741672117049902e-05,2023-12-22,F3_plus_risk_liquidity,logistic_regression,1
1,0.013653669026446713,2023-12-25,F3_plus_risk_liquidity,logistic_regression,1
2,0.007932266589741888,2023-12-25,F3_plus_risk_liquidity,logistic_regression,1
3,0.012582920479942916,2023-12-25,F3_plus_risk_liquidity,logistic_regression,1
4,0.008324882443714765,2023-12-25,F3_plus_risk_liquidity,logistic_regression,1
5,0.0055680393142676365,2023-12-25,F3_plus_risk_liquidity,logistic_regression,1
1,-0.01845727683056969,2023-12-26,F3_plus_risk_liquidity,logistic_regression,1
2,0.0037765337559605427,2023-12-26,F3_plus_risk_liquidity,logistic_regression,1
3,-0.014339256160692648,2023-12-26,F3_plus_risk_liquidity,logistic_regression,1
4,-0.020925211474776884,2023-12-26,F3_plus_risk_liquidity,logistic_regression,1
5,-0.010277361353690784,2023-12-26,F3_plus_risk_liquidity,logistic_regression,1
1,0.010617067045793793,2023-12-27,F3_plus_risk_liquidity,logistic_regression,1
2,0.008669703470443713,2023-12-27,F3_plus_risk_liquidity,logistic_regression,1
3,0.007901564707032849,2023-12-27,F3_plus_risk_liquidity,logistic_regression,1
4,0.021654546575597955,2023-12-27,F3_plus_risk_liquidity,logistic_regression,1
5,0.004939607206468188,2023-12-27,F3_plus_risk_liquidity,logistic_regression,1
1,0.011601415099340096,2023-12-28,F3_plus_risk_liquidity,logistic_regression,1
2,-0.002489534734628762,2023-12-28,F3_plus_risk_liquidity,logistic_regression,1
3,0.015263523166609616,2023-12-28,F3_plus_risk_liquidity,logistic_regression,1
4,0.005317734403565311,2023-12-28,F3_plus_risk_liquidity,logistic_regression,1
5,0.011990513094295219,2023-12-28,F3_plus_risk_liquidity,logistic_regression,1
1,0.020076395419990012,2023-05-24,F3_plus_risk_liquidity,random_forest,1
2,0.007224283214618099,2023-05-24,F3_plus_risk_liquidity,random_forest,1
3,0.019451344907380652,2023-05-24,F3_plus_risk_liquidity,random_forest,1
4,0.029042548815649383,2023-05-24,F3_plus_risk_liquidity,random_forest,1
5,0.025816894316018857,2023-05-24,F3_plus_risk_liquidity,random_forest,1
1,0.005962649784873042,2023-05-25,F3_plus_risk_liquidity,random_forest,1
2,0.0007519649739056167,2023-05-25,F3_plus_risk_liquidity,random_forest,1
3,-0.0030620016183651733,2023-05-25,F3_plus_risk_liquidity,random_forest,1
4,0.0016597296684939256,2023-05-25,F3_plus_risk_liquidity,random_forest,1
5,-0.015161359993452861,2023-05-25,F3_plus_risk_liquidity,random_forest,1
1,-0.04008346868962687,2023-05-26,F3_plus_risk_liquidity,random_forest,1
2,-0.02796336440469771,2023-05-26,F3_plus_risk_liquidity,random_forest,1
3,-0.03633441471160259,2023-05-26,F3_plus_risk_liquidity,random_forest,1
4,-0.011195462882541474,2023-05-26,F3_plus_risk_liquidity,random_forest,1
5,-0.04312681726572676,2023-05-26,F3_plus_risk_liquidity,random_forest,1
1,-0.005239294515107962,2023-05-29,F3_plus_risk_liquidity,random_forest,1
2,-0.015028571459169693,2023-05-29,F3_plus_risk_liquidity,random_forest,1
3,-0.021558971819280792,2023-05-29,F3_plus_risk_liquidity,random_forest,1
4,-0.008564699532493947,2023-05-29,F3_plus_risk_liquidity,random_forest,1
5,-0.014624448730052308,2023-05-29,F3_plus_risk_liquidity,random_forest,1
1,-0.0071311104599499076,2023-05-30,F3_plus_risk_liquidity,random_forest,1
2,-0.017923730510425617,2023-05-30,F3_plus_risk_liquidity,random_forest,1
3,-0.005763919493258884,2023-05-30,F3_plus_risk_liquidity,random_forest,1
4,-0.01361784620604578,2023-05-30,F3_plus_risk_liquidity,random_forest,1
5,0.008225752102549277,2023-05-30,F3_plus_risk_liquidity,random_forest,1
1,-0.009734017099557568,2023-05-31,F3_plus_risk_liquidity,random_forest,1
2,0.002709572825330131,2023-05-31,F3_plus_risk_liquidity,random_forest,1
3,-0.004036866666075001,2023-05-31,F3_plus_risk_liquidity,random_forest,1
4,-0.0062575698195757035,2023-05-31,F3_plus_risk_liquidity,random_forest,1
5,-0.021387695299853737,2023-05-31,F3_plus_risk_liquidity,random_forest,1
1,-0.010605818897573116,2023-06-01,F3_plus_risk_liquidity,random_forest,1
2,0.014234529521913508,2023-06-01,F3_plus_risk_liquidity,random_forest,1
3,-0.005436932506466818,2023-06-01,F3_plus_risk_liquidity,random_forest,1
